lane,word,q
1196,67764234,1
1197,276833282,1
1198,3556786240,0
1199,545260096,0
1200,3288466116,0
1201,0,1
1202,0,0
1203,16793664,1
1204,603981825,1
1205,0,1
1206,12664832,0
1207,65536,0
1208,256,0
1209,0,1
1210,807547008,0
1211,5402752,1
1212,268963857,1
1213,88080384,1
1214,0,0
1215,0,0
1216,0,0
1217,917505,1
1218,0,0
1219,2484078593,1
1220,8914018,1
1221,805308429,1
1222,1258291200,0
1223,0,0
1224,37124,0
1225,0,1
1226,1107431552,0
1227,2241,1
1228,41943168,1
1229,0,1
1230,263426,0
1231,1606272,0
1232,270684168,0
1233,2155905024,1
1234,33570816,0
1235,16781312,1
1236,555745284,1
1237,541345792,1
1238,1107361792,0
1239,65545,0
1240,134742033,0
1241,12615682,1
1242,2424328272,0
1243,20800,1
1244,2416460036,1
1245,0,1
1246,0,0
1247,402817056,0
1248,0,0
1249,0,1
1250,8388608,0
1251,0,1
1252,67403778,1
1253,17984,1
1254,220463110,0
1255,0,0
1256,0,0
1257,33652740,1
1258,143130624,0
1259,875037313,1
1260,0,1
1261,8389904,1
1262,2181046786,0
1263,17408,0
1264,34668560,0
1265,0,1
1266,2148016160,0
1267,1073742344,1
1268,33555488,1
1269,167789121,1
1270,270533634,0
1271,0,0
1272,12583104,0
1273,0,1
1274,0,0
1275,4333568,1
1276,16384,1
1277,2189561856,1
1278,1581056,0
1279,302514204,0
1280,512,0
1281,18432,1
1282,2147500032,0
1283,2162880,1
1284,2348826648,1
1285,67109056,1
1286,0,0
1287,134218240,0
1288,16785408,0
1289,0,1
1290,2130944,0
1291,0,1
1292,0,1
1293,0,1
1294,8491232,0
1295,0,0
1296,16843072,0
1297,8192,1
1298,0,0
1299,537542657,1
1300,16909376,1
1301,4464640,1
1302,16785605,0
1303,3221229614,0
1304,0,0
1305,38144,1
1306,0,0
1307,2105344,1
1308,0,1
1309,303054849,1
1310,0,0
1311,277348608,0
1312,16777472,0
1313,2151694340,1
1314,33620000,0
1315,2449490178,1
1316,2624528,1
1317,268435488,1
1318,1107296512,0
1319,135266320,0
1320,4096,0
1321,0,1
1322,2550697986,0
1323,2105348,1
1324,2483292193,1
1325,268435496,1
1326,0,0
1327,272,0
1328,0,0
1329,268435728,1
1330,277381760,0
1331,16793600,1
1332,0,1
1333,268460032,1
1334,0,0
1335,0,0
1336,0,0
1337,268599306,1
1338,3255074816,0
1339,4457536,1
1340,537001984,1
1341,1361088528,1
1342,101105664,0
1343,77824,0
1344,2048,0
1345,169,1
1346,16908288,0
1347,2189426688,1
1348,12591104,1
1349,1414664192,1
1350,34944,0
1351,0,0
1352,1048576,0
1353,9961472,1
1354,524818,0
1355,1610681348,1
1356,65536,1
1357,612516000,1
1358,536887296,0
1359,538444177,0
1360,185352516,0
1361,1083711488,1
1362,201983520,0
1363,32,1
1364,34816,1
1365,269746818,1
1366,264193,0
1367,549503488,0
1368,2684485632,0
1369,380764176,1
1370,10489992,0
1371,33570820,1
1372,1210187777,1
1373,1367869952,1
1374,1380073746,0
1375,1084751872,0
1376,1102208,0
1377,294929,1
1378,0,0
1379,8388608,1
1380,576,1
1381,2162163970,1
1382,8912904,0
1383,0,0
1384,2433221632,0
1385,69730304,1
1386,0,0
1387,2147811328,1
1388,0,1
1389,0,1
1390,0,0
1391,67109504,0
1392,54534145,0
1393,3221520896,1
1394,142606336,0
1395,1114114,1
1396,0,1
1397,0,1
1398,544,0
1399,2157969408,0
1400,2147483648,0
1401,5259264,1
1402,67764248,0
1403,2152202368,1
1404,0,1
1405,537395464,1
1406,1048588,0
1407,3072,0
1408,8519680,0
1409,1090552064,1
1410,590116,0
1411,2424340544,1
1412,0,1
1413,621284616,1
1414,0,0
1415,203718800,0
1416,2181071306,0
1417,0,1
1418,1073742104,0
1419,537526272,1
1420,1208516770,1
1421,2147491840,1
1422,3760197729,0
1423,8470848,0
1424,1216446468,0
1425,65538,1
1426,3256419354,0
1427,1049088,1
1428,603979777,1
1429,0,1
1430,67109248,0
1431,0,0
1432,2151677954,0
1433,167773312,1
1434,0,0
1435,1343494,1
1436,574621704,1
1437,142615584,1
1438,1032,0
1439,1611661824,0
1440,33824769,0
1441,16855552,1
1442,17432576,0
1443,34605696,1
1444,0,1
1445,571539537,1
1446,2311061508,0
1447,50331905,0
1448,1049600,0
1449,1074070530,1
1450,1076904032,0
1451,2221678720,1
1452,570425344,1
1453,1314816,1
1454,0,0
1455,1048,0
1456,0,0
1457,0,1
1458,3959947265,0
1459,536870946,1
1460,135336192,1
1461,0,1
1462,2113536,0
1463,0,0
1464,0,0
1465,552,1
1466,0,0
1467,34603072,1
1468,35389440,1
1469,16389,1
1470,100663472,0
1471,1478041618,0
1472,2490376,0
1473,4259968,1
1474,143654944,0
1475,537174080,1
1476,0,1
1477,20971525,1
1478,16842831,0
1479,0,0
1480,0,0
1481,17080324,1
1482,4194852,0
1483,4,1
1484,1073742082,1
1485,2415919360,1
1486,0,0
1487,0,0
1488,0,0
1489,41967632,1
1490,2148555264,0
1491,1,1
1492,1050784,1
1493,786504,1
1494,1207960640,0
1495,16777216,0
1496,67389156,0
1497,3759144968,1
1498,8392960,0
1499,0,1
1500,0,1
1501,65,1
1502,1081347,0
1503,33554496,0
1504,0,0
1505,33562656,1
1506,0,0
1507,1207961792,1
1508,2433826834,1
1509,3932320,1
1510,16785408,0
1511,1075839076,0
1512,0,0
1513,268451856,1
1514,33554433,0
1515,68157444,1
1516,1140867104,1
1517,17858820,1
1518,0,0
1519,3183624,0
1520,621285378,0
1521,2183152896,1
1522,335545664,0
1523,126358018,1
1524,0,1
1525,1140918784,1
1526,1057794,0
1527,827392001,0
1528,142606848,0
1529,4457472,1
1530,67174449,0
1531,67113348,1
1532,3254781952,1
1533,67174400,1
1534,67125256,0
1535,268648960,0
1536,537149458,0
1537,18874432,1
1538,1342705792,0
1539,874530944,1
1540,2170884,1
1541,2701131859,1
1542,112330816,0
1543,196610,0
1544,264,0
1545,201331522,1
1546,0,0
1547,17957124,1
1548,0,1
1549,33587200,1
1550,539492375,0
1551,0,0
1552,0,0
1553,0,1
1554,536873986,0
1555,1074266632,1
1556,0,1
1557,318767513,1
1558,335552512,0
1559,471860232,0
1560,0,0
1561,1073741824,1
1562,25313344,0
1563,2189426688,1
1564,8192,1
1565,65601,1
1566,256,0
1567,536875152,0
1568,67108864,0
1569,0,1
1570,536936448,0
1571,139400,1
1572,37785600,1
1573,0,1
1574,1073750019,0
1575,0,0
1576,33621024,0
1577,18433,1
1578,67108864,0
1579,34078752,1
1580,268451845,1
1581,539034132,1
1582,0,0
1583,1073741848,0
1584,853152,0
1585,0,1
1586,142606372,0
1587,198402,1
1588,0,1
1589,0,1
1590,0,0
1591,0,0
1592,0,0
1593,37748768,1
1594,33280,0
1595,0,1
1596,0,1
1597,262208,1
1598,0,0
1599,84935700,0
1600,33760784,0
1601,1086455808,1
1602,1152,0
1603,131072,1
1604,134217801,1
1605,5251392,1
1606,1074268416,0
1607,2621440,0
1608,50333731,0
1609,2147746816,1
1610,0,0
1611,0,1
1612,0,1
1613,4325384,1
1614,69214752,0
1615,0,0
1616,38834180,0
1617,1441792,1
1618,10879492,0
1619,142672164,1
1620,33587713,1
1621,12587008,1
1622,2189426688,0
1623,3357859840,0
1624,1342178320,0
1625,131212,1
1626,0,0
1627,0,1
1628,2167211104,1
1629,4196354,1
1630,8407296,0
1631,33,0
1632,16809984,0
1633,2885685248,1
1634,19923200,0
1635,268451872,1
1636,269256960,1
1637,2147614723,1
1638,570425473,0
1639,67108864,0
1640,172097536,0
1641,2147483906,1
1642,4456960,0
1643,0,1
1644,538968578,1
1645,151011338,1
1646,1074791296,0
1647,168820740,0
1648,0,0
1649,33685504,1
1650,262153,0
1651,0,1
1652,271615500,1
1653,1280000,1
1654,671417352,0
1655,34080784,0
1656,0,0
1657,1074813632,1
1658,34406532,0
1659,268599360,1
1660,524328,1
1661,22021121,1
1662,0,0
1663,0,0
1664,16869397,0
1665,27263008,1
1666,2013265960,0
1667,0,1
1668,0,1
1669,0,1
1670,5283840,0
1671,128,0
1672,2151809024,0
1673,574627840,1
1674,0,0
1675,29377537,1
1676,541097985,1
1677,1073750164,1
1678,822091778,0
1679,42074112,0
1680,268435472,0
1681,5251072,1
1682,136364032,0
1683,0,1
1684,1342244867,1
1685,50331666,1
1686,540672,0
1687,0,0
1688,4096,0
1689,2621568,1
1690,0,0
1691,67371008,1
1692,1078296672,1
1693,2686484544,1
1694,16777360,0
1695,2149583104,0
1696,546832416,0
1697,0,1
1698,9568290,0
1699,34,1
1700,269484168,1
1701,2151759874,1
1702,0,0
1703,2303197264,0
1704,0,0
1705,0,1
1706,3222569640,0
1707,536887456,1
1708,2147553280,1
1709,591880,1
1710,538968064,0
1711,161480706,0
1712,1048584,0
1713,2698018818,1
1714,125829632,0
1715,0,1
1716,4202561,1
1717,655505,1
1718,537428752,0
1719,403443784,0
1720,2113536,0
1721,8524307,1
1722,532996,0
1723,25427968,1
1724,33280,1
1725,1216348486,1
1726,134750288,0
1727,0,0
1728,536944641,0
1729,16914433,1
1730,790802,0
1731,134254657,1
1732,2336260736,1
1733,0,1
1734,1354760712,0
1735,471466048,0
1736,33554432,0
1737,0,1
1738,0,0
1739,68943884,1
1740,0,1
1741,68190208,1
1742,1074267264,0
1743,0,0
1744,0,0
1745,1375799296,1
1746,0,0
1747,6100000,1
1748,0,1
