            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460669.843750000, A.D. 2024-Dec-25 08:15:00.0000, -3.504205715706277E+05, -1.768440689349325E+05, -9.486461521164828E+04,  4.944375765496721E-01, -7.323157756689032E-01, -3.986158461791880E-01,
2460669.847222222, A.D. 2024-Dec-25 08:20:00.0000, -3.502721429601797E+05, -1.770637154622671E+05, -9.498417401257525E+04,  4.950864510088510E-01, -7.319943383765775E-01, -3.984427894164242E-01,
2460669.850694444, A.D. 2024-Dec-25 08:25:00.0000, -3.501235197252947E+05, -1.772832654970530E+05, -9.510368086295071E+04,  4.957350727456937E-01, -7.316724920296562E-01, -3.982695091794299E-01,
2460669.854166667, A.D. 2024-Dec-25 08:30:00.0000, -3.499747019418355E+05, -1.775027189165909E+05, -9.522313569574172E+04,  4.963834414506181E-01, -7.313502367431698E-01, -3.980960055303401E-01,
2460669.857638889, A.D. 2024-Dec-25 08:35:00.0000, -3.498256896857584E+05, -1.777220755982164E+05, -9.534253844393394E+04,  4.970315568140357E-01, -7.310275726322744E-01, -3.979222785313596E-01,
2460669.861111111, A.D. 2024-Dec-25 08:40:00.0000, -3.496764830331122E+05, -1.779413354192994E+05, -9.546188904053177E+04,  4.976794185263514E-01, -7.307044998122524E-01, -3.977483282447616E-01,
2460669.864583333, A.D. 2024-Dec-25 08:45:00.0000, -3.495270820600387E+05, -1.781604982572444E+05, -9.558118741855827E+04,  4.983270262779637E-01, -7.303810183985118E-01, -3.975741547328894E-01,
2460669.868055556, A.D. 2024-Dec-25 08:50:00.0000, -3.493774868427725E+05, -1.783795639894907E+05, -9.570043351105521E+04,  4.989743797592652E-01, -7.300571285065877E-01, -3.973997580581555E-01,
2460669.871527778, A.D. 2024-Dec-25 08:55:00.0000, -3.492276974576411E+05, -1.785985324935121E+05, -9.581962725108310E+04,  4.996214786606415E-01, -7.297328302521403E-01, -3.972251382830417E-01,
2460669.875000000, A.D. 2024-Dec-25 09:00:00.0000, -3.490777139810650E+05, -1.788174036468173E+05, -9.593876857172126E+04,  5.002683226724721E-01, -7.294081237509580E-01, -3.970502954700995E-01,
2460669.878472222, A.D. 2024-Dec-25 09:05:00.0000, -3.489275364895576E+05, -1.790361773269496E+05, -9.605785740606766E+04,  5.009149114851298E-01, -7.290830091189547E-01, -3.968752296819500E-01,
2460669.881944444, A.D. 2024-Dec-25 09:10:00.0000, -3.487771650597248E+05, -1.792548534114872E+05, -9.617689368723916E+04,  5.015612447889810E-01, -7.287574864721716E-01, -3.966999409812844E-01,
2460669.885416667, A.D. 2024-Dec-25 09:15:00.0000, -3.486265997682660E+05, -1.794734317780430E+05, -9.629587734837146E+04,  5.022073222743857E-01, -7.284315559267772E-01, -3.965244294308632E-01,
2460669.888888889, A.D. 2024-Dec-25 09:20:00.0000, -3.484758406919730E+05, -1.796919123042650E+05, -9.641480832261899E+04,  5.028531436316969E-01, -7.281052175990669E-01, -3.963486950935174E-01,
2460669.892361111, A.D. 2024-Dec-25 09:25:00.0000, -3.483248879077307E+05, -1.799102948678359E+05, -9.653368654315516E+04,  5.034987085512613E-01, -7.277784716054633E-01, -3.961727380321474E-01,
2460669.895833333, A.D. 2024-Dec-25 09:30:00.0000, -3.481737414925170E+05, -1.801285793464734E+05, -9.665251194317218E+04,  5.041440167234191E-01, -7.274513180625171E-01, -3.959965583097239E-01,
2460669.899305556, A.D. 2024-Dec-25 09:35:00.0000, -3.480224015234024E+05, -1.803467656179302E+05, -9.677128445588119E+04,  5.047890678385036E-01, -7.271237570869061E-01, -3.958201559892884E-01,
2460669.902777778, A.D. 2024-Dec-25 09:40:00.0000, -3.478708680775505E+05, -1.805648535599939E+05, -9.689000401451226E+04,  5.054338615868418E-01, -7.267957887954363E-01, -3.956435311339518E-01,
2460669.906250000, A.D. 2024-Dec-25 09:45:00.0000, -3.477191412322180E+05, -1.807828430504875E+05, -9.700867055231439E+04,  5.060783976587533E-01, -7.264674133050417E-01, -3.954666838068957E-01,
