lane,word,q
1692,0,1
1693,0,1
1694,1610612820,0
1695,2958328072,0
1696,0,0
1697,0,1
1698,1085817601,0
1699,0,1
1700,0,1
1701,21055062,1
1702,0,0
1703,0,0
1704,0,0
1705,0,1
1706,2152042624,0
1707,1073758336,1
1708,0,1
1709,1634506785,1
1710,0,0
1711,0,0
1712,0,0
1713,1659374880,1
1714,0,0
1715,0,1
1716,213955153,1
1717,0,1
1718,0,0
1719,2567258180,0
1720,0,0
1721,71497237,1
1722,0,0
1723,0,1
1724,0,1
1725,42992190,1
1726,0,0
1727,0,0
1728,275854977,0
1729,0,1
1730,1479184519,0
1731,0,1
1732,0,1
1733,0,1
1734,0,0
1735,0,0
1736,0,0
1737,0,1
1738,0,0
1739,0,1
1740,0,1
1741,55640576,1
1742,1426854561,0
1743,0,0
1744,0,0
1745,1652558184,1
1746,0,0
1747,69046281,1
1748,0,1
1749,0,1
1750,0,0
1751,0,0
1752,0,0
1753,0,1
1754,0,0
1755,0,1
1756,0,1
1757,42247264,1
1758,0,0
1759,2148831888,0
1760,0,0
1761,2156175680,1
1762,3758456960,0
1763,0,1
1764,0,1
1765,0,1
1766,0,0
1767,79970,0
1768,0,0
1769,0,1
1770,0,0
1771,0,1
1772,3221952522,1
1773,0,1
1774,33685760,0
1775,0,0
1776,0,0
1777,0,1
1778,239144961,0
1779,0,1
1780,0,1
1781,1414029573,1
1782,41996427,0
1783,2216734784,0
1784,0,0
1785,22292577,1
1786,2147484675,0
1787,0,1
1788,0,1
1789,0,1
1790,34342481,0
1791,0,0
1792,0,0
1793,269029696,1
1794,35651584,0
1795,2246222176,1
1796,2864973956,1
1797,419447266,1
1798,440404096,0
1799,0,0
1800,1126244384,0
1801,772874248,1
1802,13107585,0
1803,0,1
1804,0,1
1805,0,1
1806,19138728,0
1807,0,0
1808,0,0
1809,3424726913,1
1810,0,0
1811,0,1
1812,0,1
1813,1078991460,1
1814,0,0
1815,0,0
1816,0,0
1817,0,1
1818,68977664,0
1819,1226846885,1
1820,0,1
1821,0,1
1822,1644337172,0
1823,0,0
1824,0,0
1825,0,1
1826,0,0
1827,0,1
1828,2726432976,1
1829,12673030,1
1830,741431080,0
1831,1141187781,0
1832,0,0
1833,0,1
1834,0,0
1835,0,1
1836,0,1
1837,86344720,1
1838,0,0
1839,0,0
1840,412327302,0
1841,0,1
1842,0,0
1843,0,1
1844,0,1
1845,0,1
1846,0,0
1847,896402056,0
1848,0,0
1849,0,1
1850,0,0
1851,67117568,1
1852,0,1
1853,0,1
1854,1087054976,0
1855,0,0
1856,0,0
1857,0,1
1858,4202726016,0
1859,0,1
1860,0,1
1861,0,1
1862,0,0
1863,0,0
1864,0,0
1865,0,1
1866,0,0
1867,0,1
1868,0,1
1869,0,1
1870,0,0
1871,352393274,0
1872,3561242707,0
1873,0,1
1874,0,0
1875,0,1
1876,1342734355,1
1877,0,1
1878,94154824,0
1879,0,0
1880,0,0
1881,0,1
1882,245367913,0
1883,0,1
1884,1165567109,1
1885,0,1
1886,0,0
1887,0,0
1888,0,0
1889,0,1
1890,3670417,0
1891,0,1
1892,41960484,1
1893,0,1
